ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS94_1A,PS94_1M,PS94_1S,PS2
2021,      187000701,2,1870,7,1,1,0,2,1
2021,      187807001,1,1878,70,1,0,2,2,1
2021,      188103601,1,1881,36,1,0,1,2,1
2021,      191000301,1,1910,3,1,0,1,2,1
2021,      191000401,1,1910,4,1,0,1,2,1
2021,      191000601,1,1910,6,1,0,1,2,1
2021,      191000801,1,1910,8,1,0,1,2,1
2021,      191001001,5,1910,10,1,0,1,2,1
2021,      191001201,2,1910,12,1,0,1,2,1
2021,      191003001,2,1910,30,1,0,1,2,1
2021,      194205401,2,1942,54,1,0,1,2,1
2021,      194210701,1,1942,107,1,0,1,2,1
2021,      196002001,3,1960,20,1,0,1,1,1
2021,      196002001,4,1960,20,1,0,1,2,2
2021,      203005301,2,2030,53,1,0,1,2,1
2021,      206504101,2,2065,41,1,0,1,1,1
2021,      206504101,7,2065,41,1,0,1,2,2
2021,      206909401,2,2069,94,1,0,1,2,1
2021,      207403901,1,2074,39,1,0,1,1,1
2021,      207403901,2,2074,39,1,0,1,2,2
2021,      207404001,2,2074,40,1,0,1,2,1
2021,      207404101,1,2074,41,1,0,1,2,1
2021,      207910801,2,2079,108,1,0,1,2,1
2021,      208304601,1,2083,46,1,0,1,2,1
2021,      208400201,2,2084,2,1,0,1,2,1
2021,      208402301,3,2084,23,1,0,1,2,1
2021,      208605001,2,2086,50,1,0,1,2,1
2021,      209313701,1,2093,137,1,0,1,2,1
2021,      209901801,2,2099,18,1,0,1,2,1
2021,      209902901,2,2099,29,1,0,1,2,1
2021,      210201301,1,2102,13,1,0,1,2,1
2021,      210202101,2,2102,21,1,0,98,2,1
2021,      210205701,1,2102,57,1,0,1,2,1
2021,      210210501,1,2102,105,1,0,1,2,1
2021,      210400901,2,2104,9,1,0,1,2,1
2021,      210401301,1,2104,13,1,0,1,2,1
2021,      211402801,2,2114,28,1,0,1,2,1
2021,      211404001,2,2114,40,1,0,1,2,1
2021,      211404101,2,2114,41,1,0,1,2,1
2021,      211404601,1,2114,46,1,0,1,2,1
2021,      211406201,1,2114,62,1,0,1,2,1
2021,      211509801,1,2115,98,1,0,1,2,1
2021,      211510001,2,2115,100,1,0,1,2,1
2021,      212002701,3,2120,27,1,0,1,2,1
2021,      212310301,1,2123,103,1,0,1,2,1
2021,      212502501,2,2125,25,1,0,1,2,1
2021,      212502701,1,2125,27,1,0,1,1,1
2021,      212502701,2,2125,27,1,0,1,2,2
2021,      212502901,2,2125,29,1,0,1,2,1
2021,      212503801,1,2125,38,1,0,1,1,1
2021,      212503801,4,2125,38,1,0,1,2,2
2021,      212504201,1,2125,42,1,0,1,2,1
2021,      212604901,2,2126,49,1,0,1,2,1
2021,      212605101,3,2126,51,1,0,1,2,1
2021,      213706601,3,2137,66,1,0,2,2,1
2021,      213706701,2,2137,67,1,0,1,2,1
2021,      213901801,1,2139,18,1,0,1,2,1
2021,      215208901,2,2152,89,1,0,1,2,1
2021,      216306301,9,2163,63,1,0,1,2,1
2021,      217700301,3,2177,3,1,0,1,2,1
2021,      218900201,1,2189,2,1,0,1,1,1
2021,      218900201,3,2189,2,1,0,1,2,2
2021,      218900301,1,2189,3,1,0,1,2,1
2021,      218900401,1,2189,4,1,0,1,1,1
2021,      218900401,3,2189,4,1,0,1,2,2
2021,      218902201,1,2189,22,1,0,1,2,1
2021,      218903501,1,2189,35,1,0,1,2,1
2021,      218903601,1,2189,36,1,0,1,2,1
2021,      219008801,1,2190,88,1,0,1,1,1
2021,      219008801,7,2190,88,1,0,1,2,2
2021,      219009001,1,2190,90,1,0,1,2,1
2021,      219202601,1,2192,26,1,0,1,2,1
2021,      219401501,2,2194,15,1,0,1,2,1
2021,      219406101,6,2194,61,1,0,1,2,1
2021,      219406301,1,2194,63,1,0,1,2,1
2021,      222200401,1,2222,4,1,0,1,2,1
2021,      222203701,2,2222,37,1,0,1,2,1
2021,      222204801,2,2222,48,1,0,1,2,1
2021,      226504601,2,2265,46,1,0,1,2,1
2021,      228506501,4,2285,65,1,0,1,2,1
2021,      229908701,2,2299,87,1,0,1,2,1
2021,      229920701,1,2299,207,1,0,1,2,1
2021,      231500901,1,2315,9,1,0,1,2,1
2021,      237209501,2,2372,95,1,0,1,2,1
2021,      237209601,2,2372,96,1,0,1,2,1
2021,      266008901,1,2660,89,1,0,1,2,1
2021,      268208901,2,2682,89,1,0,1,2,1
2021,      269905501,3,2699,55,1,0,1,2,1
2021,      270400701,1,2704,7,1,0,1,2,1
2021,      270714601,1,2707,146,1,0,1,2,1
2021,      270716201,1,2707,162,1,0,1,2,1
2021,      270716401,1,2707,164,1,0,1,2,1
2021,      270716501,2,2707,165,1,0,1,2,1
2021,      274603901,1,2746,39,1,0,1,2,1
2021,      275002901,2,2750,29,1,2,98,2,1
2021,      275004901,1,2750,49,1,4,98,2,1
2021,      275801601,2,2758,16,1,0,4,2,1
2021,      277202701,1,2772,27,1,0,3,2,1
2021,      277202901,2,2772,29,1,0,2,2,1
2021,      277301301,1,2773,13,1,0,1,2,1
2021,      277302501,2,2773,25,1,0,1,2,1
2021,      277403601,2,2774,36,1,0,1,2,1
2021,      282907301,1,2829,73,1,1,3,2,1
2021,      283600201,1,2836,2,1,0,1,1,1
2021,      283600201,2,2836,2,1,0,1,2,2
2021,      284200501,2,2842,5,1,0,1,2,1
2021,      284200601,2,2842,6,1,0,1,2,1
2021,      284200701,2,2842,7,1,0,1,2,1
2021,      286103301,1,2861,33,1,0,1,2,1
2021,      288002601,5,2880,26,1,0,1,2,1
2021,      288902701,1,2889,27,1,0,9,2,1
2021,      293015801,2,2930,158,1,0,1,2,1
2021,      296401901,1,2964,19,1,0,1,2,1
2021,      297603901,1,2976,39,1,0,1,2,1
2021,      299501501,1,2995,15,1,0,1,2,1
2021,      299605601,1,2996,56,1,0,2,1,1
2021,      299605601,2,2996,56,1,0,2,2,2
2021,      300501401,1,3005,14,1,0,2,2,1
2021,      305218301,3,3052,183,1,0,1,2,1
2021,      309301001,2,3093,10,1,0,1,2,1
2021,      309402401,2,3094,24,1,0,1,2,1
2021,      324406601,2,3244,66,1,0,2,2,1
