ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS102_1A,PS102_1M,PS102_1S,PS4
2021,      002701301,4,27,13,1,0,6,2,1
2021,      002709101,5,27,91,1,0,7,2,1
2021,      002801201,3,28,12,1,1,0,2,1
2021,      002900301,5,29,3,1,2,0,2,1
2021,      002900401,3,29,4,1,4,6,2,1
2021,      002900501,6,29,5,1,2,0,1,1
2021,      002900501,7,29,5,1,1,0,2,2
2021,      002909201,3,29,92,1,2,6,2,1
2021,      002909401,8,29,94,1,0,6,2,1
2021,      002909601,5,29,96,1,1,0,2,1
2021,      002911001,5,29,110,1,1,11,2,1
2021,      002911101,9,29,111,1,0,9,2,1
2021,      003010601,3,30,106,1,0,3,2,1
2021,      003010701,5,30,107,1,3,0,2,1
2021,      003013001,3,30,130,1,0,6,2,1
2021,      003013201,5,30,132,1,1,9,2,1
2021,      003102001,2,31,20,1,0,2,1,1
2021,      003102001,6,31,20,1,1,6,2,2
2021,      003105201,5,31,52,1,1,0,1,1
2021,      003105201,6,31,52,1,2,0,2,2
2021,      003208701,3,32,87,1,5,0,2,1
2021,      003208801,5,32,88,1,3,0,2,1
2021,      003209001,3,32,90,1,0,3,1,1
2021,      003209001,4,32,90,1,0,3,2,2
2021,      003302201,2,33,22,1,0,6,2,1
2021,      003302401,3,33,24,1,0,6,2,1
2021,      003304601,4,33,46,1,3,9,2,1
2021,      003304701,4,33,47,1,4,0,2,1
2021,      003304801,1,33,48,1,0,1,2,1
2021,      003304901,4,33,49,1,2,6,2,1
2021,      003305001,3,33,50,1,0,2,2,1
2021,      003314101,3,33,141,1,2,0,2,1
2021,      003400101,5,34,1,1,2,0,2,1
2021,      003400201,6,34,2,1,1,0,2,1
2021,      003400401,5,34,4,1,2,0,1,1
2021,      003400401,6,34,4,1,2,0,2,2
2021,      003405101,6,34,51,1,4,0,2,1
2021,      003405201,5,34,52,1,1,0,2,1
2021,      003503801,6,35,38,1,0,6,2,1
2021,      003503901,6,35,39,1,4,0,2,1
2021,      003508101,4,35,81,1,2,0,2,1
2021,      003600601,3,36,6,1,0,3,1,1
2021,      003600601,4,36,6,1,0,3,2,2
2021,      003600701,5,36,7,1,0,4,2,1
2021,      003600801,6,36,8,1,5,0,1,1
2021,      003600801,7,36,8,1,5,0,2,2
2021,      003604501,3,36,45,1,0,7,2,1
2021,      003604601,5,36,46,1,2,7,2,1
2021,      003604901,3,36,49,1,2,6,2,1
2021,      003606001,5,36,60,1,3,0,2,1
2021,      003606301,4,36,63,1,4,6,2,1
2021,      003702901,3,37,29,1,4,6,1,1
2021,      003702901,4,37,29,1,1,4,2,2
2021,      003703201,2,37,32,1,3,0,2,1
2021,      003703301,3,37,33,1,3,2,2,1
2021,      003703401,4,37,34,1,3,0,2,1
2021,      003703701,5,37,37,1,3,11,2,1
2021,      003801101,3,38,11,1,2,0,2,1
2021,      003801401,3,38,14,1,1,2,2,1
2021,      003804001,2,38,40,1,1,0,2,1
2021,      003808501,3,38,85,1,2,0,2,1
2021,      003808801,4,38,88,1,1,0,2,1
2021,      004003601,5,40,36,1,0,3,2,1
2021,      004003801,6,40,38,1,0,6,1,1
2021,      004003801,7,40,38,1,0,6,2,2
2021,      004003901,2,40,39,1,3,1,2,1
2021,      004005301,5,40,53,1,2,11,2,1
2021,      004005601,4,40,56,1,0,4,2,1
2021,      004101701,4,41,17,1,2,0,2,1
2021,      004101801,2,41,18,1,5,2,2,1
2021,      004200701,5,42,7,1,0,2,2,1
2021,      004201001,2,42,10,1,2,0,2,1
2021,      004201301,3,42,13,1,3,6,1,1
2021,      004201301,4,42,13,1,3,5,2,2
2021,      004214001,3,42,140,1,3,1,2,1
2021,      004214101,4,42,141,1,0,3,2,1
2021,      004400201,4,44,2,1,5,6,2,1
2021,      004400301,3,44,3,1,3,2,1,1
2021,      004400301,5,44,3,1,1,0,2,2
2021,      004400401,5,44,4,1,2,8,2,1
2021,      004401201,4,44,12,1,1,0,2,1
2021,      004401501,4,44,15,1,3,6,1,1
2021,      004401501,5,44,15,1,1,0,2,2
2021,      004403801,2,44,38,1,1,3,2,1
2021,      004404001,6,44,40,1,2,8,2,1
2021,      004404101,3,44,41,1,2,2,2,1
2021,      004504001,2,45,40,1,0,5,2,1
2021,      004504101,2,45,41,1,3,0,1,1
2021,      004504101,3,45,41,1,1,9,2,2
2021,      004505201,5,45,52,1,2,6,2,1
2021,      004505301,4,45,53,1,2,0,2,1
2021,      004505501,3,45,55,1,4,0,1,1
2021,      004505501,4,45,55,1,2,4,2,2
2021,      004506401,5,45,64,1,4,6,2,1
2021,      004506501,3,45,65,1,3,6,2,1
2021,      004603701,4,46,37,1,4,0,2,1
2021,      004603901,4,46,39,1,1,2,2,1
2021,      004604001,4,46,40,1,2,0,2,1
2021,      004609101,4,46,91,1,1,3,2,1
2021,      004609201,4,46,92,1,2,2,2,1
2021,      004609501,2,46,95,1,2,8,2,1
2021,      004609601,6,46,96,1,3,6,1,1
2021,      004609601,7,46,96,1,0,5,2,2
2021,      004700801,3,47,8,1,1,0,2,1
2021,      004701401,4,47,14,1,5,0,2,1
2021,      004702401,3,47,24,1,3,0,2,1
2021,      004703801,4,47,38,1,0,6,2,1
2021,      004707601,1,47,76,1,5,2,2,1
2021,      004800101,3,48,1,1,1,2,2,1
2021,      004800201,2,48,2,1,0,3,2,1
2021,      004801101,2,48,11,1,1,0,2,1
2021,      004804503,2,48,45,3,1,0,2,1
2021,      004806001,6,48,60,1,0,3,2,1
2021,      004905502,2,49,55,2,1,1,2,1
2021,      004905601,2,49,56,1,1,2,2,1
2021,      004905901,6,49,59,1,4,6,2,1
2021,      005004701,1,50,47,1,1,4,2,1
2021,      005100101,5,51,1,1,3,6,2,1
2021,      005100701,4,51,7,1,1,0,2,1
2021,      005101201,5,51,12,1,0,1,2,1
2021,      005112201,3,51,122,1,1,0,2,1
2021,      005112301,5,51,123,1,4,6,2,1
2021,      005112601,5,51,126,1,4,6,2,1
2021,      005200701,4,52,7,1,0,6,2,1
2021,      005200801,3,52,8,1,2,0,2,1
2021,      005201001,5,52,10,1,0,1,2,1
2021,      005204401,2,52,44,1,5,0,2,1
2021,      005204601,6,52,46,1,1,3,2,1
2021,      005204701,3,52,47,1,2,10,2,1
2021,      005306601,5,53,66,1,1,6,1,1
2021,      005306601,6,53,66,1,0,1,2,2
2021,      005311001,2,53,110,1,0,3,2,1
2021,      005311101,4,53,111,1,0,9,2,1
2021,      005402101,3,54,21,1,4,3,1,1
2021,      005402101,4,54,21,1,1,3,1,2
2021,      005402101,5,54,21,1,0,2,2,3
2021,      005402201,4,54,22,1,3,5,2,1
2021,      005402501,4,54,25,1,1,6,2,1
2021,      005404901,4,54,49,1,5,0,1,1
2021,      005404901,5,54,49,1,3,4,1,2
2021,      005404901,6,54,49,1,1,3,2,3
2021,      005405001,6,54,50,1,0,5,2,1
2021,      005407001,1,54,70,1,0,4,2,1
2021,      005407101,2,54,71,1,0,6,1,1
2021,      005407101,3,54,71,1,5,3,2,2
2021,      005407201,2,54,72,1,6,5,2,1
2021,      005500701,3,55,7,1,2,0,2,1
2021,      005501001,3,55,10,1,2,4,1,1
2021,      005501001,4,55,10,1,2,4,1,2
2021,      005501001,6,55,10,1,1,7,2,3
2021,      005501601,3,55,16,1,0,1,2,1
2021,      005502501,4,55,25,1,4,0,2,1
2021,      005502801,3,55,28,1,4,0,2,1
2021,      005502901,4,55,29,1,4,0,2,1
2021,      005600901,2,56,9,1,2,1,2,1
2021,      005602301,3,56,23,1,4,0,2,1
2021,      005604401,4,56,44,1,5,6,2,1
2021,      005604501,4,56,45,1,1,3,2,1
2021,      005604801,4,56,48,1,4,0,2,1
2021,      005702201,8,57,22,1,3,0,1,1
2021,      005702201,10,57,22,1,0,6,1,2
2021,      005702201,13,57,22,1,0,1,2,3
2021,      005702301,4,57,23,1,3,4,2,1
2021,      005702401,5,57,24,1,1,8,2,1
2021,      005707201,3,57,72,1,0,4,2,1
2021,      005707401,5,57,74,1,0,4,2,1
2021,      005707601,4,57,76,1,4,8,2,1
2021,      005709301,3,57,93,1,0,2,2,1
2021,      005709401,3,57,94,1,2,8,2,1
2021,      005709501,3,57,95,1,1,0,2,1
2021,      005801101,1,58,11,1,2,4,2,1
2021,      005801801,3,58,18,1,3,4,2,1
2021,      005804701,3,58,47,1,1,4,2,1
2021,      005806101,3,58,61,1,0,9,2,1
2021,      005807401,4,58,74,1,0,1,2,1
2021,      005810001,3,58,100,1,1,0,2,1
2021,      005812001,4,58,120,1,0,4,2,1
2021,      005814701,3,58,147,1,1,0,2,1
2021,      005900501,2,59,5,1,1,0,2,1
2021,      005901101,5,59,11,1,3,2,2,1
2021,      005901201,3,59,12,1,2,0,2,1
2021,      005906201,4,59,62,1,4,0,2,1
2021,      005906401,4,59,64,1,0,1,2,1
2021,      005906701,4,59,67,1,6,0,2,1
2021,      006001101,5,60,11,1,0,2,2,1
2021,      006005101,4,60,51,1,1,3,2,1
2021,      006005501,2,60,55,1,5,0,1,1
2021,      006005501,3,60,55,1,1,6,2,2
2021,      006007501,3,60,75,1,1,5,1,1
2021,      006007501,4,60,75,1,1,5,2,2
2021,      006008201,4,60,82,1,0,1,2,1
2021,      006008601,4,60,86,1,1,4,2,1
2021,      006009201,3,60,92,1,0,9,2,1
2021,      006011301,4,60,113,1,3,5,2,1
2021,      006011501,4,60,115,1,4,5,1,1
2021,      006011501,5,60,115,1,1,5,2,2
2021,      008000601,5,80,6,1,3,0,2,1
2021,      008104501,3,81,45,1,1,0,2,1
2021,      008105701,5,81,57,1,5,0,1,1
2021,      008105701,6,81,57,1,3,0,2,2
2021,      009206501,5,92,65,1,2,6,2,1
2021,      009207501,4,92,75,1,3,0,2,1
2021,      009405201,7,94,52,1,0,8,2,1
2021,      009408501,5,94,85,1,6,3,1,1
2021,      009408501,6,94,85,1,3,3,2,2
2021,      009501301,2,95,13,1,1,0,2,1
2021,      009701801,3,97,18,1,0,6,2,1
2021,      009708301,5,97,83,1,0,6,2,1
2021,      009708501,3,97,85,1,4,0,1,1
2021,      009708501,4,97,85,1,0,2,2,2
2021,      009900601,4,99,6,1,2,5,2,1
2021,      009901701,4,99,17,1,4,5,2,1
2021,      009901801,5,99,18,1,0,5,2,1
2021,      009903401,4,99,34,1,3,0,2,1
2021,      009904301,7,99,43,1,0,8,2,1
2021,      009905401,3,99,54,1,5,0,1,1
2021,      009905401,4,99,54,1,3,0,2,2
2021,      009906001,5,99,60,1,2,0,2,1
2021,      009907301,3,99,73,1,5,0,1,1
2021,      009907301,4,99,73,1,0,3,2,2
2021,      009907901,3,99,79,1,3,0,2,1
2021,      009909001,5,99,90,1,5,0,2,1
2021,      010000101,2,100,1,1,2,8,2,1
2021,      010000501,3,100,5,1,0,4,1,1
2021,      010000501,4,100,5,1,0,4,2,2
2021,      010006601,4,100,66,1,2,0,2,1
2021,      010007401,5,100,74,1,5,0,2,1
2021,      010007501,5,100,75,1,2,2,2,1
2021,      010007701,4,100,77,1,1,0,2,1
2021,      010105101,4,101,51,1,1,6,2,1
2021,      010105401,4,101,54,1,5,0,1,1
2021,      010105401,5,101,54,1,2,6,2,2
2021,      010107001,4,101,70,1,4,1,2,1
2021,      010204501,7,102,45,1,4,6,2,1
2021,      010204601,4,102,46,1,2,0,2,1
2021,      010208001,4,102,80,1,1,8,2,1
2021,      010210701,5,102,107,1,2,0,2,1
2021,      010211001,5,102,110,1,5,0,1,1
2021,      010211001,6,102,110,1,3,0,2,2
2021,      010301201,4,103,12,1,0,11,2,1
2021,      010301401,3,103,14,1,4,2,2,1
2021,      010301501,4,103,15,1,4,1,2,1
2021,      010301601,3,103,16,1,2,2,2,1
2021,      010307101,6,103,71,1,3,0,2,1
2021,      010307401,5,103,74,1,4,0,2,1
2021,      010310801,1,103,108,1,1,2,1,1
2021,      010310801,6,103,108,1,1,7,2,2
2021,      010403501,3,104,35,1,1,0,1,1
2021,      010403501,4,104,35,1,1,0,2,2
2021,      010405001,3,104,50,1,3,0,1,1
2021,      010405001,4,104,50,1,4,0,2,2
2021,      010407801,15,104,78,1,4,0,2,1
2021,      010500801,3,105,8,1,4,0,2,1
2021,      010501001,5,105,10,1,3,3,2,1
2021,      010502601,5,105,26,1,0,2,2,1
2021,      010504401,3,105,44,1,2,3,2,1
2021,      010505401,5,105,54,1,0,3,2,1
2021,      010505501,7,105,55,1,3,3,2,1
2021,      010600401,4,106,4,1,3,4,2,1
2021,      010601801,5,106,18,1,1,6,2,1
2021,      010602001,4,106,20,1,1,6,2,1
2021,      010702601,3,107,26,1,1,0,1,1
2021,      010702601,4,107,26,1,0,1,2,2
2021,      010706301,4,107,63,1,2,0,2,1
2021,      010707701,5,107,77,1,3,6,2,1
2021,      010800201,5,108,2,1,0,7,2,1
2021,      010807501,4,108,75,1,4,0,2,1
2021,      010809001,3,108,90,1,0,1,2,1
2021,      010902801,5,109,28,1,0,4,2,1
2021,      010902901,5,109,29,1,2,0,2,1
2021,      010903701,5,109,37,1,3,1,2,1
2021,      010903801,3,109,38,1,3,6,2,1
2021,      010904001,4,109,40,1,3,0,2,1
2021,      010905701,3,109,57,1,4,0,1,1
2021,      010905701,4,109,57,1,0,1,2,2
2021,      010906001,4,109,60,1,3,0,2,1
2021,      011000101,2,110,1,1,0,2,1,1
2021,      011000101,3,110,1,1,2,0,1,2
2021,      011000101,4,110,1,1,2,0,2,3
2021,      011002001,5,110,20,1,3,0,1,1
2021,      011002001,6,110,20,1,1,0,1,2
2021,      011002001,7,110,20,1,0,2,2,3
2021,      011003401,4,110,34,1,1,10,1,1
2021,      011003401,5,110,34,1,0,2,2,2
2021,      011004701,4,110,47,1,3,0,2,1
2021,      011008301,6,110,83,1,4,0,2,1
2021,      011009501,6,110,95,1,2,9,2,1
2021,      011011601,3,110,116,1,2,0,2,1
2021,      011012801,4,110,128,1,0,7,2,1
2021,      011101201,9,111,12,1,1,2,2,1
2021,      011101301,7,111,13,1,6,0,2,1
2021,      011101501,5,111,15,1,0,8,2,1
2021,      011102501,4,111,25,1,2,7,2,1
2021,      011104201,4,111,42,1,3,10,2,1
2021,      011104301,7,111,43,1,5,0,2,1
2021,      011104401,4,111,44,1,4,0,2,1
2021,      011201601,3,112,16,1,5,4,1,1
2021,      011201601,4,112,16,1,2,10,2,2
2021,      011201701,6,112,17,1,3,0,1,1
2021,      011201701,7,112,17,1,0,8,2,2
2021,      011201901,4,112,19,1,3,0,2,1
2021,      011202601,8,112,26,1,4,0,2,1
2021,      011202901,3,112,29,1,2,5,2,1
2021,      011205501,3,112,55,1,3,2,2,1
2021,      011205601,4,112,56,1,4,0,2,1
2021,      011205801,2,112,58,1,0,5,2,1
2021,      011205901,2,112,59,1,0,6,2,1
2021,      011300701,6,113,7,1,0,1,1,1
2021,      011300701,9,113,7,1,5,0,2,2
2021,      011301101,4,113,11,1,3,0,1,1
2021,      011301101,5,113,11,1,2,0,2,2
2021,      011301401,4,113,14,1,3,0,1,1
2021,      011301401,5,113,14,1,0,6,2,2
2021,      011302001,2,113,20,1,0,9,2,1
2021,      011302401,4,113,24,1,1,0,2,1
2021,      011303001,7,113,30,1,5,0,1,1
2021,      011303001,8,113,30,1,2,0,2,2
2021,      011305701,4,113,57,1,0,3,2,1
2021,      011401901,3,114,19,1,1,6,2,1
2021,      011402001,5,114,20,1,5,0,2,1
2021,      011402201,4,114,22,1,0,6,2,1
2021,      011402301,3,114,23,1,2,6,2,1
2021,      011402501,6,114,25,1,0,6,2,1
2021,      011405801,7,114,58,1,0,6,2,1
2021,      011405901,6,114,59,1,4,11,2,1
2021,      011500801,5,115,8,1,4,3,2,1
2021,      011501601,1,115,16,1,1,0,1,1
2021,      011501601,3,115,16,1,1,0,2,2
2021,      011504001,3,115,40,1,2,0,2,1
2021,      011504601,4,115,46,1,0,6,2,1
2021,      011504801,4,115,48,1,3,0,2,1
2021,      011507201,4,115,72,1,0,6,2,1
2021,      011507501,3,115,75,1,1,0,2,1
2021,      011508301,4,115,83,1,3,0,2,1
2021,      011508901,2,115,89,1,4,0,1,1
2021,      011508901,3,115,89,1,1,0,2,2
2021,      012203901,2,122,39,1,10,2,1,1
2021,      012203901,3,122,39,1,10,2,1,2
2021,      012203901,4,122,39,1,0,1,2,3
2021,      012304701,5,123,47,1,5,0,1,1
2021,      012304701,6,123,47,1,3,6,2,2
2021,      012305701,3,123,57,1,4,0,1,1
2021,      012305701,4,123,57,1,3,0,2,2
2021,      012605001,3,126,50,1,0,3,2,1
2021,      012609501,3,126,95,1,3,1,2,1
2021,      012702401,3,127,24,1,1,0,2,1
2021,      012707901,2,127,79,1,0,1,2,1
2021,      012708101,1,127,81,1,0,6,2,1
2021,      012709401,4,127,94,1,0,2,2,1
2021,      013012501,3,130,125,1,0,1,2,1
2021,      013116901,6,131,169,1,1,0,2,1
2021,      013305301,4,133,53,1,2,1,2,1
2021,      013307101,3,133,71,1,0,6,2,1
2021,      013309501,6,133,95,1,3,2,2,1
2021,      013501201,2,135,12,1,1,0,2,1
2021,      013505201,5,135,52,1,2,0,2,1
2021,      013700201,4,137,2,1,4,0,2,1
2021,      013803601,3,138,36,1,2,0,2,1
2021,      013803701,3,138,37,1,4,0,2,1
2021,      013803901,3,138,39,1,3,3,2,1
2021,      013805101,3,138,51,1,1,0,2,1
2021,      013805201,5,138,52,1,4,0,2,1
2021,      013805401,4,138,54,1,5,5,2,1
2021,      013805501,2,138,55,1,5,0,2,1
2021,      013811901,4,138,119,1,3,6,2,1
2021,      013812001,5,138,120,1,6,0,1,1
2021,      013812001,6,138,120,1,3,0,2,2
2021,      013900401,1,139,4,1,5,2,2,1
2021,      013900801,3,139,8,1,2,2,2,1
2021,      013901701,1,139,17,1,2,1,2,1
2021,      014001401,4,140,14,1,2,11,2,1
2021,      014003801,6,140,38,1,2,0,2,1
2021,      014005101,3,140,51,1,1,0,2,1
2021,      014005701,5,140,57,1,3,0,2,1
2021,      014101901,5,141,19,1,5,9,2,1
2021,      014105101,7,141,51,1,1,0,2,1
2021,      014105301,5,141,53,1,2,4,2,1
2021,      014105501,4,141,55,1,2,0,2,1
2021,      014112301,4,141,123,1,2,0,2,1
2021,      014112501,6,141,125,1,1,0,2,1
2021,      014300101,4,143,1,1,2,0,2,1
2021,      014300301,4,143,3,1,0,1,2,1
2021,      014300401,3,143,4,1,0,2,2,1
2021,      014307001,2,143,70,1,4,2,2,1
2021,      014402601,3,144,26,1,0,8,1,1
2021,      014402601,4,144,26,1,0,8,2,2
2021,      014413201,3,144,132,1,2,0,2,1
2021,      014431201,3,144,312,1,3,0,2,1
2021,      014432201,6,144,322,1,3,2,2,1
2021,      014805801,3,148,58,1,2,0,2,1
2021,      014805901,5,148,59,1,2,2,2,1
2021,      014807101,4,148,71,1,1,4,2,1
2021,      014807201,3,148,72,1,0,1,2,1
2021,      014807401,5,148,74,1,0,1,1,1
2021,      014807401,6,148,74,1,0,1,2,2
2021,      014807501,4,148,75,1,0,2,2,1
2021,      015003001,4,150,30,1,2,0,2,1
2021,      015003401,3,150,34,1,4,3,2,1
2021,      015006001,3,150,60,1,1,0,2,1
2021,      015009001,3,150,90,1,0,3,2,1
2021,      015009801,2,150,98,1,1,3,2,1
2021,      015010101,1,150,101,1,0,3,1,1
2021,      015010101,2,150,101,1,0,3,1,2
2021,      015010101,3,150,101,1,0,3,2,3
2021,      015010801,5,150,108,1,2,0,2,1
2021,      015401601,4,154,16,1,2,2,2,1
2021,      015401801,3,154,18,1,0,1,2,1
2021,      015402101,3,154,21,1,1,2,2,1
2021,      015402501,1,154,25,1,4,1,2,1
2021,      015405101,5,154,51,1,0,4,2,1
2021,      015407601,5,154,76,1,3,2,2,1
2021,      015408401,3,154,84,1,1,0,2,1
2021,      015408901,4,154,89,1,1,1,2,1
2021,      015410301,2,154,103,1,6,0,1,1
2021,      015410301,3,154,103,1,2,0,2,2
2021,      015500601,1,155,6,1,2,0,2,1
2021,      015500901,4,155,9,1,2,3,2,1
2021,      015501001,4,155,10,1,2,1,2,1
2021,      015503601,3,155,36,1,1,0,2,1
2021,      015506601,2,155,66,1,0,1,2,1
2021,      015506701,3,155,67,1,3,2,2,1
2021,      015600901,2,156,9,1,2,0,2,1
2021,      015601001,5,156,10,1,5,5,1,1
2021,      015601001,6,156,10,1,4,0,2,2
2021,      015602201,1,156,22,1,0,5,2,1
2021,      015602501,4,156,25,1,2,6,2,1
2021,      015603501,1,156,35,1,2,0,2,1
2021,      015603801,2,156,38,1,3,0,2,1
2021,      015702901,3,157,29,1,1,0,2,1
2021,      015703001,2,157,30,1,1,2,2,1
2021,      015703501,4,157,35,1,4,2,2,1
2021,      015706101,4,157,61,1,0,6,2,1
2021,      015713201,3,157,132,1,4,0,1,1
2021,      015713201,4,157,132,1,1,11,2,2
2021,      015900101,5,159,1,1,1,2,2,1
2021,      015901101,6,159,11,1,4,2,2,1
2021,      015901301,3,159,13,1,0,1,2,1
2021,      015901501,4,159,15,1,4,11,2,1
2021,      015902601,3,159,26,1,4,2,2,1
2021,      015903301,5,159,33,1,0,9,2,1
2021,      015904001,3,159,40,1,2,0,1,1
2021,      015904001,4,159,40,1,0,8,2,2
2021,      016000501,5,160,5,1,2,0,2,1
2021,      016000801,2,160,8,1,1,1,2,1
2021,      016001901,4,160,19,1,3,2,1,1
2021,      016001901,5,160,19,1,1,2,2,2
2021,      016003201,4,160,32,1,3,3,2,1
2021,      016003301,4,160,33,1,1,2,2,1
2021,      016003401,4,160,34,1,7,3,1,1
2021,      016003401,5,160,34,1,3,3,2,2
2021,      016200601,3,162,6,1,2,8,2,1
2021,      016200801,3,162,8,1,2,0,2,1
2021,      016204401,3,162,44,1,4,4,2,1
2021,      016207801,3,162,78,1,3,5,2,1
2021,      016207901,6,162,79,1,1,0,2,1
2021,      016302601,3,163,26,1,1,0,2,1
2021,      016303201,3,163,32,1,2,6,2,1
2021,      016303401,3,163,34,1,1,6,2,1
2021,      016304401,4,163,44,1,0,4,1,1
2021,      016304401,5,163,44,1,0,4,2,2
2021,      016306501,5,163,65,1,1,0,2,1
2021,      016308601,3,163,86,1,1,2,1,1
2021,      016308601,4,163,86,1,0,2,2,2
2021,      016310201,2,163,102,1,1,0,2,1
2021,      016310801,3,163,108,1,2,0,2,1
2021,      016314201,3,163,142,1,5,6,1,1
2021,      016314201,4,163,142,1,1,11,1,2
2021,      016314201,5,163,142,1,0,11,2,3
2021,      016401401,4,164,14,1,1,0,2,1
2021,      016401501,3,164,15,1,1,8,2,1
2021,      016403601,6,164,36,1,0,4,2,1
2021,      016403901,4,164,39,1,1,5,2,1
2021,      016404101,3,164,41,1,1,1,2,1
2021,      016405101,3,164,51,1,0,2,2,1
2021,      016405201,1,164,52,1,13,0,2,1
2021,      016405301,4,164,53,1,3,0,2,1
2021,      016501601,3,165,16,1,7,0,2,1
2021,      016502001,5,165,20,1,3,5,2,1
2021,      016506301,4,165,63,1,1,0,2,1
2021,      016603701,7,166,37,1,0,3,2,1
2021,      016603801,5,166,38,1,2,3,2,1
2021,      016606301,3,166,63,1,2,2,2,1
2021,      016606501,5,166,65,1,0,2,2,1
2021,      016608901,5,166,89,1,3,2,2,1
2021,      016702401,3,167,24,1,3,1,2,1
2021,      016703701,4,167,37,1,1,7,2,1
2021,      016705801,5,167,58,1,1,3,2,1
2021,      016706601,2,167,66,1,1,0,2,1
2021,      016708501,3,167,85,1,1,5,2,1
2021,      016709801,4,167,98,1,2,3,2,1
2021,      016710101,6,167,101,1,3,4,2,1
2021,      016804901,2,168,49,1,1,1,2,1
2021,      016812301,2,168,123,1,1,1,2,1
2021,      017001801,5,170,18,1,6,0,2,1
2021,      017102601,4,171,26,1,1,0,2,1
2021,      017202401,3,172,24,1,0,5,2,1
2021,      017504501,1,175,45,1,0,5,2,1
2021,      018113301,3,181,133,1,1,0,1,1
2021,      018113301,4,181,133,1,1,0,2,2
2021,      018208301,3,182,83,1,0,2,2,1
2021,      018209101,2,182,91,1,2,0,2,1
2021,      018300801,5,183,8,1,1,0,2,1
2021,      018302401,3,183,24,1,1,11,2,1
2021,      018307201,4,183,72,1,1,0,2,1
2021,      018310301,5,183,103,1,4,0,2,1
2021,      018402901,2,184,29,1,4,5,1,1
2021,      018402901,3,184,29,1,4,0,2,2
2021,      018411301,2,184,113,1,0,1,2,1
2021,      018411801,3,184,118,1,3,0,2,1
2021,      018413001,4,184,130,1,4,0,1,1
2021,      018413001,5,184,130,1,0,1,2,2
2021,      018603901,4,186,39,1,0,1,2,1
2021,      018910001,5,189,100,1,1,0,2,1
2021,      018914301,4,189,143,1,8,0,2,1
